price,ram,internal_memory,screen_size,refresh_rate,camera_main_resolution,camera_count,battery_capacity,security,screen_tech_grouped_Dynamic AMOLED,screen_tech_grouped_Dynamic AMOLED 2X,screen_tech_grouped_Dynamic LTPO AMOLED 2X,screen_tech_grouped_Flexible AMOLED On-cell,screen_tech_grouped_Fluid AMOLED,screen_tech_grouped_IPS LCD,screen_tech_grouped_LCD,screen_tech_grouped_LTPO AMOLED,screen_tech_grouped_LTPO OLED,screen_tech_grouped_LTPO Super Retina XDR OLED,screen_tech_grouped_LTPO2 AMOLED,screen_tech_grouped_OLED,screen_tech_grouped_Other,screen_tech_grouped_P-OLED,screen_tech_grouped_PLS LCD,screen_tech_grouped_Super AMOLED,screen_tech_grouped_Super AMOLED Plus,screen_tech_grouped_Super Retina XDR,screen_tech_grouped_Super Retina XDR OLED,screen_tech_grouped_TFT LCD,screen_resolution_k_2K,screen_resolution_k_FHD,screen_resolution_k_HD,screen_resolution_k_Unknown,brand_grouped_Honor,brand_grouped_Nubia,brand_grouped_OPPO,brand_grouped_OnePlus,brand_grouped_Other,brand_grouped_Realme,brand_grouped_Samsung,brand_grouped_Tecno,brand_grouped_Vivo,brand_grouped_Xiaomi,chip_model_grouped_A19 Bionic,chip_model_grouped_Dimensity 6300,chip_model_grouped_M6225,chip_model_grouped_M8450,chip_model_grouped_M8475,chip_model_grouped_M8550,chip_model_grouped_M8650,chip_model_grouped_M8750,chip_model_grouped_Other,chip_model_grouped_Snapdragon 8 elite,os_iOS,price_category_encoded
3850000.0,8.0,256.0,6.67,120.0,108,1.0,5000.0,Mật khẩu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3950000.0,8.0,128.0,6.8,90.0,50,2.0,5000.0,Vân tay,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3950000.0,8.0,256.0,6.5,90.0,64,4.0,4500.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3950000.0,12.0,256.0,6.72,120.0,108,2.0,5000.0,Mật khẩu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3950000.0,8.0,256.0,6.78,120.0,50,2.0,5000.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3950000.0,8.0,512.0,6.1,60.0,16,3.0,3400.0,"Vân tay, Face ID",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3950000.0,12.0,512.0,6.67,120.0,50,2.0,7000.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3950000.0,8.0,256.0,6.6,90.0,50,2.0,5000.0,Mật khẩu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3950000.0,8.0,256.0,6.53,60.0,64,4.0,4500.0,Mật khẩu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3950000.0,12.0,512.0,6.67,120.0,50,1.0,6000.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3950000.0,6.0,128.0,6.67,120.0,50,1.0,6300.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3950000.0,8.0,128.0,6.43,60.0,48,4.0,4000.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3950000.0,12.0,256.0,6.62,120.0,64,3.0,5000.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3950000.0,12.0,512.0,6.6,144.0,64,3.0,5080.0,Mật khẩu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3950000.0,8.0,128.0,6.5,90.0,48,2.0,5000.0,Mật khẩu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3950000.0,12.0,512.0,6.67,120.0,48,3.0,5500.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3990000.0,8.0,256.0,6.5,90.0,50,3.0,6000.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4000000.0,12.0,512.0,6.67,120.0,108,3.0,5000.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4050000.0,12.0,256.0,6.67,120.0,50,2.0,5110.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4050000.0,8.0,256.0,6.72,120.0,50,2.0,6000.0,Mật khẩu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4050000.0,8.0,256.0,6.79,120.0,108,2.0,5110.0,Mật khẩu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4050000.0,8.0,256.0,6.72,90.0,64,2.0,5000.0,Mật khẩu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4150000.0,8.0,128.0,6.79,120.0,108,2.0,5030.0,Mật khẩu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4050000.0,6.0,256.0,6.9,120.0,50,1.0,6000.0,Mật khẩu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4150000.0,12.0,256.0,6.9,120.0,13,1.0,6000.0,Mật khẩu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4150000.0,12.0,256.0,6.67,120.0,50,2.0,5110.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4150000.0,12.0,512.0,6.67,144.0,108,3.0,5000.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4150000.0,8.0,256.0,6.5,120.0,64,4.0,4500.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4150000.0,12.0,256.0,6.28,120.0,50,3.0,4500.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4250000.0,4.0,128.0,6.77,120.0,50,2.0,6500.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4250000.0,6.0,128.0,6.4,60.0,12,2.0,4000.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4250000.0,8.0,128.0,6.9,144.0,50,1.0,7000.0,Vân tay,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4250000.0,12.0,256.0,6.43,120.0,8,3.0,4500.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4450000.0,12.0,256.0,6.3,60.0,16,3.0,3500.0,Vân tay,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4250000.0,8.0,128.0,6.5,90.0,50,3.0,5000.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4250000.0,12.0,512.0,6.72,120.0,50,2.0,6500.0,Vân tay,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
4250000.0,8.0,256.0,6.6,90.0,50,1.0,5000.0,Mật khẩu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4250000.0,8.0,256.0,6.66,90.0,50,1.0,6000.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4300000.0,8.0,128.0,6.6,90.0,50,4.0,5000.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4350000.0,8.0,256.0,6.67,120.0,108,4.0,4820.0,Vân tay,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4350000.0,8.0,256.0,6.79,120.0,108,2.0,5030.0,Mật khẩu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4350000.0,12.0,512.0,6.7,120.0,50,2.0,5500.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4350000.0,8.0,256.0,6.78,144.0,50,1.0,5200.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4350000.0,8.0,256.0,6.67,120.0,108,3.0,5000.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4450000.0,8.0,256.0,6.43,90.0,50,2.0,5000.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4360000.0,8.0,128.0,6.6,90.0,50,3.0,5000.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4450000.0,12.0,512.0,6.57,120.0,50,2.0,7000.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4950000.0,8.0,512.0,6.7,60.0,16,4.0,4500.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4450000.0,12.0,512.0,6.77,120.0,50,1.0,7000.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4450000.0,6.0,128.0,6.4,90.0,48,4.0,5000.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4450000.0,8.0,256.0,6.7,120.0,108,3.0,6000.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4450000.0,6.0,128.0,6.3,90.0,16,2.0,3700.0,Face ID,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4450000.0,8.0,128.0,6.68,90.0,50,2.0,6000.0,Vân tay,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
4450000.0,8.0,256.0,6.7,120.0,108,3.0,6000.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4450000.0,6.0,128.0,6.0,60.0,12,3.0,5000.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4450000.0,12.0,128.0,6.2,120.0,64,3.0,4000.0,Vân tay,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4450000.0,6.0,128.0,6.58,90.0,13,2.0,5000.0,Mật khẩu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4490000.0,8.0,256.0,6.67,120.0,50,2.0,5110.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4490000.0,8.0,128.0,6.72,120.0,108,2.0,5000.0,Mật khẩu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4450000.0,6.0,128.0,6.6,90.0,50,2.0,5000.0,Mật khẩu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4490000.0,8.0,128.0,6.67,120.0,50,1.0,6000.0,Mật khẩu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4500000.0,12.0,256.0,6.73,120.0,50,3.0,4600.0,Mật khẩu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
4530000.0,8.0,256.0,6.4,90.0,48,4.0,5000.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4550000.0,12.0,256.0,6.7,120.0,50,3.0,5000.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4550000.0,12.0,512.0,6.72,120.0,50,2.0,6000.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4550000.0,16.0,1024.0,6.74,144.0,64,3.0,5500.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4680000.0,12.0,512.0,6.7,120.0,64,2.0,5000.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4650000.0,8.0,256.0,6.78,120.0,50,2.0,5000.0,Vân tay,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4590000.0,8.0,256.0,6.78,144.0,50,1.0,6000.0,Mật khẩu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4650000.0,8.0,256.0,6.7,120.0,50,2.0,5000.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4750000.0,6.0,64.0,6.3,60.0,12,1.0,3300.0,"Vân tay, Face ID",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4650000.0,8.0,256.0,6.67,120.0,50,1.0,5600.0,Vân tay,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4650000.0,3.0,64.0,6.1,60.0,12,1.0,2942.0,Face ID,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
4650000.0,12.0,256.0,6.7,120.0,64,4.0,4500.0,Vân tay,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4650000.0,8.0,128.0,6.67,120.0,50,2.0,5000.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4650000.0,12.0,512.0,6.7,120.0,50,2.0,6500.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4700000.0,12.0,256.0,6.0,120.0,50,3.0,4500.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
4750000.0,12.0,256.0,6.7,120.0,50,3.0,4500.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4730000.0,6.0,128.0,6.56,90.0,13,2.0,5000.0,Mật khẩu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4750000.0,16.0,512.0,6.78,144.0,50,2.0,5000.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
4750000.0,12.0,256.0,6.7,120.0,108,3.0,5000.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4800000.0,12.0,256.0,6.67,120.0,200,3.0,5000.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4750000.0,12.0,256.0,6.67,120.0,108,2.0,5000.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4850000.0,8.0,256.0,6.67,120.0,50,2.0,5000.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4950000.0,6.0,64.0,6.3,60.0,12,2.0,3300.0,Face ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4850000.0,12.0,512.0,6.67,120.0,50,2.0,5000.0,Mật khẩu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4900000.0,16.0,1024.0,6.67,120.0,64,3.0,5500.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4850000.0,12.0,512.0,6.7,120.0,50,2.0,5200.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4950000.0,8.0,256.0,6.67,120.0,50,2.0,5000.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4950000.0,8.0,256.0,6.7,120.0,50,3.0,5000.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4950000.0,12.0,512.0,6.67,120.0,48,3.0,5500.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4950000.0,12.0,512.0,6.67,120.0,64,3.0,5000.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4950000.0,12.0,256.0,6.5,60.0,12,4.0,4000.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4950000.0,12.0,512.0,6.67,120.0,50,3.0,5110.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4950000.0,8.0,256.0,6.81,144.0,50,1.0,7000.0,Vân tay,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4950000.0,12.0,256.0,6.67,120.0,50,2.0,5000.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4950000.0,8.0,256.0,6.8,120.0,50,2.0,6000.0,Vân tay,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4950000.0,8.0,128.0,6.43,90.0,108,4.0,5000.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4950000.0,12.0,512.0,6.72,120.0,108,3.0,5000.0,Mật khẩu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4950000.0,12.0,512.0,6.79,120.0,50,2.0,5030.0,Mật khẩu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
